GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Sample_treatment_protocol_ch1,BioSample,SRA,disease,germ layer,Transcript abundances were  quantified using kallisto (version 0.43.0; non-default parameters,"To visualize RNA-seq data as signal tracks, down-sampled FASTQ files were aligned to the hg19 genome using HiSat2 (version 2.0.5; non-default parameters",Genome_build,Adaptor sequences were trimmed using cutadapt in paired-end mode (non-default parameters,peaks were called using MACS28 (non-default parameters,Illumina TruSeq adaptor sequences were trimmed using cutadapt in paired-end mode (non-default parameters,Supplementary_files_format_and_content,Reads were aligned to hg19 using bowtie (version 0.12.8; non-default parameters
GSE134745,ATAC-Seq_KU19-1,GSM4130896,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,urinary bladder transitional cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130896_KU19-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130896/suppl/GSM4130896_KU19-1_final_ATAC.bw,ATAC-Seq_KU19-1,1502235319,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13058998,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_KU19-2,GSM4130897,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,urinary bladder transitional cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130897_KU19-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130897/suppl/GSM4130897_KU19-2_final_ATAC.bw,ATAC-Seq_KU19-2,1438415884,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13058997,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_LNCAP-1,GSM4130898,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,prostate; metastatic site to lymph node,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130898_LNCAP-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130898/suppl/GSM4130898_LNCAP-1_final_ATAC.bw,ATAC-Seq_LNCAP-1,1527813072,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13058996,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_LNCAP-2,GSM4130899,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,prostate; metastatic site to lymph node,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130899_LNCAP-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130899/suppl/GSM4130899_LNCAP-2_final_ATAC.bw,ATAC-Seq_LNCAP-2,1460272875,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13058995,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_LX-1,GSM4130900,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Liver cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130900_LX-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130900/suppl/GSM4130900_LX-1_final_ATAC.bw,ATAC-Seq_LX-1,1412709416,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13058994,https://www.ncbi.nlm.nih.gov/sra?term,normal,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_LX-2,GSM4130901,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Liver cell,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130901_LX-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130901/suppl/GSM4130901_LX-2_final_ATAC.bw,ATAC-Seq_LX-2,1465445023,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13058993,https://www.ncbi.nlm.nih.gov/sra?term,normal,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_MCF7-1,GSM4130902,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,mammary gland; metastatic to pleural effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130902_MCF7-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130902/suppl/GSM4130902_MCF7-1_final_ATAC.bw,ATAC-Seq_MCF7-1,1413367764,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13058992,https://www.ncbi.nlm.nih.gov/sra?term,adenocarcinoma,Ectoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_MCF7-2,GSM4130903,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,mammary gland; metastatic to pleural effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130903_MCF7-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130903/suppl/GSM4130903_MCF7-2_final_ATAC.bw,ATAC-Seq_MCF7-2,1411013923,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13058991,https://www.ncbi.nlm.nih.gov/sra?term,adenocarcinoma,Ectoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_MSFIB-1,GSM4130904,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,skin; fibroblast,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130904_MSFIB-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130904/suppl/GSM4130904_MSFIB-1_final_ATAC.bw,ATAC-Seq_MSFIB-1,1297650856,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059029,https://www.ncbi.nlm.nih.gov/sra?term,normal,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_MSIPS-1,GSM4130905,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,iPS Line,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130905_MSIPS-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130905/suppl/GSM4130905_MSIPS-1_final_ATAC.bw,ATAC-Seq_MSIPS-1,1223921924,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059028,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_MSIPS-2,GSM4130906,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,iPS Line,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130906_MSIPS-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130906/suppl/GSM4130906_MSIPS-2_final_ATAC.bw,ATAC-Seq_MSIPS-2,1242981750,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059027,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_MSLCL-1,GSM4130907,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,B cell; lymphoblastoid,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130907_MSLCL-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130907/suppl/GSM4130907_MSLCL-1_final_ATAC.bw,ATAC-Seq_MSLCL-1,1324298710,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059026,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with EBV,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_MSLCL-2,GSM4130908,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,B cell; lymphoblastoid,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130908_MSLCL-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130908/suppl/GSM4130908_MSLCL-2_final_ATAC.bw,ATAC-Seq_MSLCL-2,1422818437,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059025,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with EBV,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_H1437-1,GSM4130909,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,lung; metastatic site to pleural effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130909_H1437-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130909/suppl/GSM4130909_H1437-1_final_ATAC.bw,ATAC-Seq_H1437-1,1361885978,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059024,https://www.ncbi.nlm.nih.gov/sra?term,adenocarcinoma; non-small cell lung cancer,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_H1437-2,GSM4130910,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,lung; metastatic site to pleural effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130910_H1437-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130910/suppl/GSM4130910_H1437-2_final_ATAC.bw,ATAC-Seq_H1437-2,1449552971,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059023,https://www.ncbi.nlm.nih.gov/sra?term,adenocarcinoma; non-small cell lung cancer,Endoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_NP-1,GSM4130911,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Neural progenitor,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130911_NP-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130911/suppl/GSM4130911_NP-1_final_ATAC.bw,ATAC-Seq_NP-1,1402084851,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059022,https://www.ncbi.nlm.nih.gov/sra?term,normal,Ectoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_NP-2,GSM4130912,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Neural progenitor,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130912_NP-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130912/suppl/GSM4130912_NP-2_final_ATAC.bw,ATAC-Seq_NP-2,891004961,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059021,https://www.ncbi.nlm.nih.gov/sra?term,normal,Ectoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_SU-DHL-2-1,GSM4130913,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Lymph node; metastatic to peritoneal effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130913_SU-DHL-2-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130913/suppl/GSM4130913_SU-DHL-2-1_final_ATAC.bw,ATAC-Seq_SU-DHL-2-1,1298125897,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059020,https://www.ncbi.nlm.nih.gov/sra?term,large cell lymphoma; histiocytic,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_SU-DHL-2-2,GSM4130914,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,Lymph node; metastatic to peritoneal effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130914_SU-DHL-2-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130914/suppl/GSM4130914_SU-DHL-2-2_final_ATAC.bw,ATAC-Seq_SU-DHL-2-2,1263525061,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059019,https://www.ncbi.nlm.nih.gov/sra?term,large cell lymphoma; histiocytic,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_SU-DHL-4-1,GSM4130915,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,B lymphocyte; metastatic to peritoneal effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130915_SU-DHL-4-1_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130915/suppl/GSM4130915_SU-DHL-4-1_final_ATAC.bw,ATAC-Seq_SU-DHL-4-1,1266923291,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059018,https://www.ncbi.nlm.nih.gov/sra?term,large cell lymphoma,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
GSE134745,ATAC-Seq_SU-DHL-4-2,GSM4130916,Public on Jul 23 2020,Oct 18 2019,Jul 23 2020,SRA,1,B lymphocyte; metastatic to peritoneal effusion,Homo sapiens,9606,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,ATAC-seq was carried out as previously described (Buenrostro 2013) and sequenced on an Illumina HiSeq 4000 with 2x100 paired end sequencing.,we obtained on average 13 ± 7 million paired-end reads,GPL20301,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 4000,other,genomic,ATAC-seq,"GSE134745, GSE139099",0,GSM4130916_SU-DHL-4-2_final_ATAC.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4130nnn/GSM4130916/suppl/GSM4130916_SU-DHL-4-2_final_ATAC.bw,ATAC-Seq_SU-DHL-4-2,1458182036,BW,,https://www.ncbi.nlm.nih.gov/biosample/SAMN13059016,https://www.ncbi.nlm.nih.gov/sra?term,large cell lymphoma,Mesoderm,,,hg19,-q 15 -O 5 -m 30),,,bigWig,"-X 2000, -m 1) after which duplicate reads were removed using Picard MarkDuplicates."
